date,city,campaign,impressions,clicks,traffic,spend
2025-01-11,Delhi,BrandAwareness,5368,709,188,49.7
2025-01-29,Mumbai,BrandAwareness,4194,453,20,60.42
2025-01-21,Hyderabad,BrandAwareness,4319,308,277,41.09
2025-01-16,Mumbai,HolidaySale,1855,253,204,43.79
2025-01-30,Hyderabad,BrandAwareness,1296,51,340,15.79
2025-01-01,Delhi,HolidaySale,5324,29,385,31.55
2025-01-30,Chennai,BrandAwareness,2359,209,221,53.45
2025-01-14,Bangalore,BrandAwareness,5524,774,261,49.21
2025-01-06,Delhi,CoffeePush,3847,139,270,29.02
2025-01-05,Hyderabad,HolidaySale,5971,363,77,15.39
2025-01-03,Hyderabad,BrandAwareness,1464,165,61,60.43
2025-01-06,Chennai,CoffeePush,5069,40,386,60.73
2025-01-05,Bangalore,BrandAwareness,4690,606,140,43.51
2025-01-01,Delhi,BrandAwareness,4648,315,85,34.66
2025-01-13,Mumbai,BrandAwareness,5713,207,262,34.84
2025-01-25,Mumbai,CoffeePush,2101,137,453,31.63
2025-01-10,Hyderabad,BrandAwareness,2101,184,64,51.27
2025-01-24,Chennai,CoffeePush,2323,118,251,40.35
2025-01-21,Bangalore,HolidaySale,5683,733,285,11.94
2025-01-25,Mumbai,HolidaySale,3096,199,288,61.16
2025-01-05,Chennai,HolidaySale,4454,453,339,52.41
2025-01-15,Bangalore,CoffeePush,5581,149,107,52.75
2025-01-18,Hyderabad,HolidaySale,1399,28,305,11.88
2025-01-19,Hyderabad,HolidaySale,1008,41,30,35.26
2025-01-26,Chennai,CoffeePush,1335,184,434,36.97
2025-01-07,Hyderabad,HolidaySale,3650,130,331,35.29
2025-01-23,Chennai,HolidaySale,3784,219,123,48.11
2025-01-02,Mumbai,BrandAwareness,2663,126,62,32.43
2025-01-17,Hyderabad,HolidaySale,3107,397,493,42.9
2025-01-12,Mumbai,HolidaySale,2451,348,92,36.38
2025-01-19,Chennai,HolidaySale,5762,66,394,73.11
2025-01-12,Delhi,CoffeePush,3113,372,486,53.19
2025-01-19,Chennai,BrandAwareness,2968,329,324,72.21
2025-01-06,Hyderabad,HolidaySale,2744,29,346,6.51
2025-01-17,Delhi,CoffeePush,4143,131,320,64.96
2025-01-17,Delhi,HolidaySale,991,106,312,64.9
2025-01-14,Hyderabad,HolidaySale,3542,57,264,44.92
2025-01-23,Chennai,CoffeePush,1522,15,464,22.12
2025-01-21,Bangalore,CoffeePush,2599,349,493,24.76
2025-01-04,Mumbai,HolidaySale,3910,371,387,39.98
2025-01-16,Mumbai,HolidaySale,1146,137,204,6.73
2025-01-24,Delhi,BrandAwareness,1447,19,186,39.13
2025-01-16,Bangalore,HolidaySale,3885,242,429,46.35
2025-01-16,Delhi,CoffeePush,1468,176,219,23.48
2025-01-20,Mumbai,BrandAwareness,838,70,337,12.9
2025-01-19,Delhi,CoffeePush,1201,96,342,77.28
2025-01-19,Delhi,BrandAwareness,1494,92,464,61.2
2025-01-16,Delhi,BrandAwareness,5653,677,469,79.95
2025-01-02,Bangalore,HolidaySale,4731,513,355,43.23
2025-01-15,Bangalore,CoffeePush,5853,247,128,43.29
2025-01-01,Hyderabad,BrandAwareness,3693,376,204,38.49
2025-01-18,Mumbai,BrandAwareness,1070,133,204,46.1
2025-01-05,Chennai,BrandAwareness,5926,583,166,7.71
2025-01-02,Bangalore,HolidaySale,4159,24,115,77.82
2025-01-22,Delhi,CoffeePush,4742,631,237,56.52
2025-01-20,Bangalore,HolidaySale,5025,625,31,29.58
2025-01-09,Bangalore,BrandAwareness,2555,251,459,14.49
2025-01-08,Delhi,CoffeePush,1889,39,24,42.37
2025-01-29,Mumbai,BrandAwareness,4250,111,282,11.16
2025-01-30,Bangalore,BrandAwareness,846,23,468,40.71
2025-01-07,Mumbai,BrandAwareness,4358,324,119,26.68
2025-01-21,Delhi,CoffeePush,3455,121,338,14.45
2025-01-21,Hyderabad,HolidaySale,4778,382,23,12.62
2025-01-16,Delhi,BrandAwareness,1040,91,404,25.8
2025-01-16,Chennai,BrandAwareness,4993,711,332,71.76
2025-01-12,Mumbai,CoffeePush,1899,119,84,62.82
2025-01-01,Hyderabad,BrandAwareness,4932,336,38,75.98
2025-01-18,Delhi,CoffeePush,2985,69,30,6.55
2025-01-23,Delhi,HolidaySale,3954,233,296,49.04
2025-01-11,Chennai,HolidaySale,533,14,472,6.61
2025-01-13,Hyderabad,CoffeePush,3392,187,396,30.66
2025-01-28,Bangalore,BrandAwareness,1962,109,464,70.05
2025-01-03,Chennai,BrandAwareness,3944,569,349,16.28
2025-01-01,Delhi,CoffeePush,4354,554,170,36.94
2025-01-02,Delhi,CoffeePush,3399,156,178,72.65
2025-01-25,Chennai,HolidaySale,890,85,214,40.7
2025-01-04,Bangalore,BrandAwareness,1080,153,87,21.19
2025-01-23,Hyderabad,HolidaySale,1690,79,252,72.15
2025-01-08,Bangalore,BrandAwareness,5006,270,447,10.05
2025-01-25,Bangalore,BrandAwareness,4620,357,101,12.52
2025-01-02,Mumbai,CoffeePush,2308,332,208,20.23
2025-01-16,Delhi,BrandAwareness,1587,23,25,75.95
2025-01-13,Bangalore,CoffeePush,5575,231,255,72.39
2025-01-11,Hyderabad,HolidaySale,5894,255,366,53.26
2025-01-15,Delhi,CoffeePush,3527,212,369,67.91
2025-01-18,Hyderabad,CoffeePush,5575,138,451,56.83
2025-01-26,Mumbai,CoffeePush,3232,114,464,44.75
2025-01-16,Mumbai,HolidaySale,4707,338,209,24.65
2025-01-21,Mumbai,HolidaySale,5959,655,301,33.16
2025-01-27,Delhi,CoffeePush,4233,514,491,15.34
2025-01-29,Hyderabad,HolidaySale,2331,293,416,68.73
2025-01-25,Chennai,CoffeePush,5807,63,320,33.56
2025-01-17,Hyderabad,HolidaySale,3881,200,28,13.26
2025-01-11,Bangalore,CoffeePush,4067,403,29,33.54
2025-01-24,Mumbai,BrandAwareness,4478,385,375,52.74
2025-01-26,Mumbai,HolidaySale,739,78,430,44.34
2025-01-25,Delhi,CoffeePush,2913,12,440,9.58
2025-01-12,Bangalore,CoffeePush,2153,108,149,9.61
2025-01-07,Delhi,BrandAwareness,967,119,480,53.31
2025-01-01,Hyderabad,BrandAwareness,5960,276,388,78.11
2025-01-29,Delhi,HolidaySale,3168,180,131,33.59
2025-01-11,Chennai,CoffeePush,1581,72,117,67.13
2025-01-24,Chennai,HolidaySale,4463,395,108,49.38
2025-01-09,Bangalore,HolidaySale,5591,523,70,33.45
2025-01-24,Bangalore,CoffeePush,5873,77,368,64.75
2025-01-03,Bangalore,HolidaySale,4114,266,353,7.13
2025-01-09,Chennai,BrandAwareness,3132,322,25,39.31
2025-01-30,Chennai,BrandAwareness,2756,408,456,11.88
2025-01-14,Bangalore,BrandAwareness,5602,736,432,5.94
2025-01-13,Delhi,HolidaySale,2684,146,423,19.6
2025-01-28,Chennai,HolidaySale,4383,469,30,12.06
2025-01-28,Delhi,HolidaySale,1500,159,211,32.91
2025-01-06,Chennai,HolidaySale,1800,212,124,44.38
2025-01-22,Mumbai,HolidaySale,1154,121,365,18.81
2025-01-24,Mumbai,CoffeePush,5621,315,66,69.21
2025-01-06,Delhi,BrandAwareness,4535,293,346,12.84
2025-01-11,Mumbai,CoffeePush,4437,552,144,57.16
2025-01-06,Hyderabad,CoffeePush,3659,395,413,45.88
2025-01-16,Chennai,HolidaySale,541,16,156,18.38
2025-01-09,Bangalore,HolidaySale,4105,318,156,24.13
2025-01-29,Delhi,BrandAwareness,1142,131,467,26.53
2025-01-02,Chennai,CoffeePush,685,62,202,40.47
2025-01-15,Hyderabad,CoffeePush,697,29,127,78.53
2025-01-04,Chennai,BrandAwareness,3552,224,52,44.81
2025-01-13,Bangalore,BrandAwareness,5778,223,260,42.25
2025-01-05,Mumbai,CoffeePush,2555,13,266,62.9
2025-01-03,Mumbai,HolidaySale,4186,169,266,27.71
2025-01-17,Mumbai,BrandAwareness,5720,394,356,70.3
2025-01-24,Hyderabad,CoffeePush,2979,48,252,17.56
2025-01-01,Hyderabad,BrandAwareness,5746,224,134,78.31
2025-01-06,Chennai,BrandAwareness,1436,65,41,23.77
2025-01-22,Chennai,CoffeePush,2438,319,490,40.38
2025-01-17,Bangalore,HolidaySale,4674,217,289,56.32
2025-01-18,Hyderabad,CoffeePush,1152,37,293,32.02
2025-01-24,Hyderabad,HolidaySale,4472,617,72,37.14
2025-01-28,Delhi,CoffeePush,1696,71,204,46.22
2025-01-23,Delhi,HolidaySale,619,80,29,36.17
2025-01-23,Chennai,CoffeePush,2771,28,114,63.1
2025-01-29,Hyderabad,BrandAwareness,1614,52,35,76.03
2025-01-07,Bangalore,CoffeePush,4991,91,367,36.54
2025-01-21,Delhi,HolidaySale,1843,20,35,27.83
2025-01-20,Delhi,CoffeePush,3599,491,320,33.08
2025-01-29,Delhi,CoffeePush,1564,125,462,52.73
2025-01-23,Delhi,BrandAwareness,5367,376,249,7.5
2025-01-01,Hyderabad,CoffeePush,5754,443,59,26.97
2025-01-05,Bangalore,CoffeePush,1544,174,181,36.87
2025-01-12,Bangalore,HolidaySale,3124,166,467,33.84
2025-01-28,Bangalore,HolidaySale,1123,107,346,15.02
2025-01-10,Bangalore,HolidaySale,2079,152,24,60.66
2025-01-26,Delhi,CoffeePush,2729,51,396,42.87
2025-01-25,Chennai,CoffeePush,2266,105,364,6.55
2025-01-20,Delhi,CoffeePush,545,16,475,65.99
2025-01-08,Chennai,CoffeePush,4344,310,115,37.81
2025-01-27,Bangalore,BrandAwareness,3683,159,40,8.2
2025-01-09,Hyderabad,HolidaySale,3723,101,438,5.74
2025-01-30,Chennai,CoffeePush,1839,40,287,55.82
2025-01-26,Delhi,CoffeePush,1026,75,240,14.79
2025-01-09,Chennai,HolidaySale,3775,257,433,7.33
2025-01-13,Bangalore,CoffeePush,756,60,117,51.8
2025-01-10,Mumbai,HolidaySale,4574,188,249,15.69
2025-01-15,Bangalore,CoffeePush,3931,316,249,77.1
2025-01-06,Delhi,HolidaySale,5917,484,468,48.59
2025-01-18,Delhi,HolidaySale,5712,548,55,26.66
2025-01-19,Chennai,CoffeePush,3606,139,427,27.12
2025-01-20,Bangalore,BrandAwareness,3827,274,292,30.22
2025-01-08,Chennai,BrandAwareness,5093,110,45,13.08
2025-01-30,Mumbai,CoffeePush,3757,361,144,33.97
2025-01-26,Hyderabad,BrandAwareness,2458,304,206,76.99
2025-01-23,Hyderabad,CoffeePush,527,54,442,41.57
2025-01-03,Mumbai,HolidaySale,4543,411,140,66.6
2025-01-18,Hyderabad,HolidaySale,4840,413,359,36.31
2025-01-18,Mumbai,HolidaySale,1952,242,56,21.08
2025-01-25,Delhi,HolidaySale,4973,83,340,21.18
2025-01-18,Mumbai,CoffeePush,2118,51,58,74.63
2025-01-07,Delhi,BrandAwareness,2838,377,497,28.61
2025-01-17,Bangalore,HolidaySale,3459,85,179,59.45
2025-01-05,Chennai,CoffeePush,3041,300,401,8.9
2025-01-12,Mumbai,HolidaySale,5277,760,330,45.77
2025-01-22,Hyderabad,HolidaySale,5929,727,297,45.85
2025-01-23,Delhi,BrandAwareness,2518,88,239,58.67
2025-01-14,Chennai,CoffeePush,2241,55,232,7.64
2025-01-13,Mumbai,BrandAwareness,3056,30,463,12.44
2025-01-09,Mumbai,BrandAwareness,2059,201,82,78.35
2025-01-29,Chennai,BrandAwareness,2132,311,333,76.56
2025-01-07,Bangalore,HolidaySale,2256,168,310,17.6
2025-01-04,Hyderabad,CoffeePush,3700,265,185,27.6
2025-01-18,Mumbai,CoffeePush,5120,691,169,52.49
2025-01-04,Mumbai,BrandAwareness,2248,311,288,21.62
2025-01-30,Hyderabad,BrandAwareness,4498,368,122,48.59
2025-01-01,Delhi,BrandAwareness,4114,305,491,18.15
2025-01-16,Bangalore,HolidaySale,1504,118,348,5.25
2025-01-22,Hyderabad,BrandAwareness,2074,52,293,30.04
2025-01-28,Bangalore,CoffeePush,615,90,335,60.2
2025-01-29,Mumbai,BrandAwareness,4495,80,130,48.58
2025-01-05,Delhi,CoffeePush,3646,459,66,59.18
2025-01-05,Mumbai,HolidaySale,3209,190,277,16.92
2025-01-27,Bangalore,CoffeePush,4188,114,402,27.13
2025-01-29,Bangalore,HolidaySale,3032,399,29,20.94
2025-01-01,Delhi,BrandAwareness,4952,188,382,56.01
2025-01-02,Chennai,CoffeePush,2813,17,383,48.8
2025-01-03,Hyderabad,HolidaySale,2229,313,332,14.29
2025-01-13,Mumbai,HolidaySale,3693,380,318,73.22
2025-01-27,Hyderabad,HolidaySale,4220,188,400,17.5
2025-01-02,Delhi,BrandAwareness,5960,304,107,16.47
2025-01-11,Hyderabad,CoffeePush,3244,373,193,40.08
2025-01-09,Chennai,CoffeePush,5518,261,305,72.39
2025-01-30,Delhi,BrandAwareness,2890,433,137,24.22
2025-01-11,Bangalore,HolidaySale,5926,35,272,5.45
2025-01-18,Hyderabad,CoffeePush,3378,258,456,40.65
2025-01-03,Chennai,HolidaySale,1076,70,291,58.06
2025-01-26,Delhi,HolidaySale,4432,577,395,55.42
2025-01-22,Chennai,HolidaySale,3720,278,379,28.77
2025-01-04,Bangalore,BrandAwareness,4750,320,411,38.21
2025-01-02,Delhi,HolidaySale,3930,106,137,40.05
2025-01-28,Bangalore,BrandAwareness,3678,167,64,15.95
2025-01-06,Hyderabad,BrandAwareness,5222,118,230,17.15
2025-01-09,Bangalore,CoffeePush,808,118,231,44.48
2025-01-13,Mumbai,CoffeePush,4189,370,432,55.93
2025-01-23,Mumbai,BrandAwareness,671,52,347,59.53
2025-01-15,Bangalore,HolidaySale,5538,476,464,6.0
2025-01-30,Bangalore,BrandAwareness,3612,434,98,40.47
2025-01-26,Delhi,HolidaySale,2906,266,315,43.53
2025-01-21,Hyderabad,BrandAwareness,1483,42,143,66.67
2025-01-12,Mumbai,CoffeePush,4688,416,40,50.33
2025-01-16,Chennai,CoffeePush,3437,453,271,52.8
2025-01-26,Delhi,CoffeePush,3048,61,98,19.92
2025-01-07,Bangalore,CoffeePush,2658,221,357,66.83
2025-01-07,Chennai,CoffeePush,1102,54,497,62.5
2025-01-30,Chennai,CoffeePush,5938,246,342,74.48
2025-01-11,Chennai,CoffeePush,4535,209,114,35.89
2025-01-01,Mumbai,BrandAwareness,2635,186,300,53.2
2025-01-29,Chennai,CoffeePush,2849,64,133,51.3
2025-01-09,Bangalore,HolidaySale,1248,15,369,47.91
2025-01-27,Delhi,BrandAwareness,4997,143,108,35.16
2025-01-20,Mumbai,HolidaySale,3732,516,431,33.3
2025-01-01,Mumbai,CoffeePush,1207,129,156,56.86
2025-01-12,Delhi,CoffeePush,3557,481,348,36.69
2025-01-27,Mumbai,HolidaySale,2305,205,140,46.29
2025-01-20,Delhi,CoffeePush,2702,218,209,16.64
2025-01-05,Hyderabad,HolidaySale,5893,866,213,49.28
2025-01-24,Chennai,CoffeePush,3430,227,308,32.29
2025-01-16,Mumbai,HolidaySale,5530,377,96,79.14
2025-01-04,Bangalore,CoffeePush,754,28,422,51.48
2025-01-10,Hyderabad,BrandAwareness,4215,345,90,16.93
2025-01-17,Hyderabad,HolidaySale,2878,214,499,74.34
2025-01-12,Mumbai,BrandAwareness,5001,115,119,34.48
2025-01-18,Delhi,BrandAwareness,3042,317,80,68.45
2025-01-25,Hyderabad,HolidaySale,2856,37,342,40.13
2025-01-05,Hyderabad,HolidaySale,3456,215,391,71.94
2025-01-29,Hyderabad,HolidaySale,597,42,458,54.57
2025-01-07,Hyderabad,CoffeePush,1418,189,404,74.51
2025-01-05,Bangalore,CoffeePush,5871,241,68,18.15
2025-01-13,Chennai,CoffeePush,2614,167,169,14.0
2025-01-20,Bangalore,HolidaySale,1988,213,36,23.05
2025-01-28,Chennai,CoffeePush,4579,645,189,26.34
2025-01-03,Bangalore,CoffeePush,2703,195,216,74.37
2025-01-21,Delhi,HolidaySale,3686,180,396,8.86
2025-01-13,Mumbai,CoffeePush,4896,323,422,78.29
2025-01-17,Chennai,BrandAwareness,1000,88,126,38.15
2025-01-27,Bangalore,BrandAwareness,4715,491,329,46.28
2025-01-17,Bangalore,BrandAwareness,5292,493,371,58.74
2025-01-07,Mumbai,HolidaySale,5176,96,136,55.2
2025-01-12,Bangalore,CoffeePush,2466,299,364,64.73
2025-01-10,Delhi,CoffeePush,2929,254,363,70.79
2025-01-06,Bangalore,BrandAwareness,2403,258,62,54.25
2025-01-11,Delhi,CoffeePush,3472,303,250,13.4
2025-01-13,Mumbai,BrandAwareness,2878,190,292,73.95
2025-01-19,Bangalore,HolidaySale,988,97,351,35.18
2025-01-23,Delhi,CoffeePush,1580,190,202,17.72
2025-01-20,Mumbai,BrandAwareness,2686,181,366,25.98
2025-01-22,Chennai,BrandAwareness,5635,141,341,26.79
2025-01-30,Bangalore,HolidaySale,3297,342,109,54.23
2025-01-24,Mumbai,CoffeePush,2729,30,394,44.6
2025-01-24,Hyderabad,HolidaySale,5072,720,74,68.32
2025-01-03,Delhi,HolidaySale,2948,387,147,49.64
2025-01-19,Bangalore,BrandAwareness,5281,735,478,50.0
2025-01-30,Hyderabad,HolidaySale,5239,524,232,35.37
2025-01-09,Hyderabad,BrandAwareness,3632,166,311,67.36
2025-01-13,Bangalore,BrandAwareness,1008,23,464,70.15
2025-01-21,Delhi,HolidaySale,3238,271,84,35.21
2025-01-29,Delhi,BrandAwareness,3890,101,345,19.22
2025-01-25,Hyderabad,BrandAwareness,958,54,219,17.03
2025-01-16,Mumbai,HolidaySale,5329,308,306,48.09
2025-01-16,Hyderabad,HolidaySale,5581,24,429,37.99
2025-01-17,Bangalore,BrandAwareness,3005,311,80,45.48
2025-01-11,Hyderabad,HolidaySale,2577,286,448,31.52
2025-01-27,Bangalore,CoffeePush,2448,242,70,61.64
2025-01-03,Hyderabad,CoffeePush,5615,526,60,47.74
2025-01-13,Delhi,HolidaySale,3693,43,61,13.85
2025-01-13,Bangalore,CoffeePush,5947,737,170,12.12
2025-01-17,Mumbai,CoffeePush,3204,311,389,69.81
2025-01-09,Mumbai,CoffeePush,4642,560,252,32.1
2025-01-03,Delhi,BrandAwareness,3942,564,447,39.9
2025-01-29,Hyderabad,BrandAwareness,1683,149,118,68.36
2025-01-28,Delhi,CoffeePush,1012,137,163,38.67
2025-01-30,Delhi,BrandAwareness,4489,608,99,72.78
2025-01-09,Bangalore,HolidaySale,2502,199,261,8.42
2025-01-25,Mumbai,BrandAwareness,5762,799,126,40.39
2025-01-14,Chennai,BrandAwareness,5822,823,252,35.0
2025-01-28,Chennai,CoffeePush,814,122,32,77.07
2025-01-22,Bangalore,BrandAwareness,3815,262,128,61.86
2025-01-17,Hyderabad,BrandAwareness,4552,520,57,8.89
2025-01-10,Chennai,BrandAwareness,3467,382,166,15.63
2025-01-14,Bangalore,BrandAwareness,3341,377,23,8.39
2025-01-15,Chennai,BrandAwareness,2992,203,197,18.14
2025-01-22,Hyderabad,HolidaySale,4143,591,107,42.23
2025-01-13,Bangalore,HolidaySale,818,118,171,45.16
2025-01-18,Bangalore,BrandAwareness,1629,75,232,49.52
2025-01-01,Delhi,BrandAwareness,5043,746,494,59.76
2025-01-11,Mumbai,HolidaySale,5963,756,177,14.24
2025-01-13,Hyderabad,BrandAwareness,1062,154,274,28.39
2025-01-08,Hyderabad,HolidaySale,1025,107,224,6.98
2025-01-14,Hyderabad,CoffeePush,1324,140,441,21.06
2025-01-26,Delhi,CoffeePush,3366,105,326,29.6
2025-01-16,Hyderabad,CoffeePush,3445,484,88,78.05
2025-01-29,Bangalore,HolidaySale,2795,314,61,6.38
2025-01-20,Delhi,BrandAwareness,3984,221,286,15.86
2025-01-02,Mumbai,BrandAwareness,5594,830,168,31.75
2025-01-17,Mumbai,BrandAwareness,3610,274,129,77.4
2025-01-10,Delhi,CoffeePush,4794,709,291,40.66
2025-01-21,Delhi,BrandAwareness,3614,499,422,64.63
2025-01-03,Hyderabad,HolidaySale,1968,58,74,48.08
2025-01-13,Bangalore,CoffeePush,5363,242,83,34.97
2025-01-22,Delhi,CoffeePush,2453,71,400,38.79
2025-01-23,Bangalore,CoffeePush,2826,206,127,61.31
2025-01-05,Hyderabad,CoffeePush,3949,93,429,40.27
2025-01-11,Mumbai,CoffeePush,2333,326,300,29.21
2025-01-27,Hyderabad,HolidaySale,1938,146,229,74.81
2025-01-18,Mumbai,BrandAwareness,5752,404,227,43.97
2025-01-09,Mumbai,CoffeePush,1743,99,191,74.39
2025-01-08,Bangalore,CoffeePush,4693,428,217,35.59
2025-01-14,Delhi,HolidaySale,4544,681,427,53.39
2025-01-12,Delhi,BrandAwareness,2443,148,88,32.68
2025-01-10,Mumbai,CoffeePush,3936,34,319,58.67
2025-01-15,Delhi,CoffeePush,5777,573,416,41.91
2025-01-06,Delhi,CoffeePush,2433,217,198,5.77
2025-01-26,Chennai,BrandAwareness,2467,247,389,14.37
2025-01-23,Chennai,HolidaySale,4933,486,95,40.55
2025-01-11,Hyderabad,HolidaySale,2285,73,118,45.87
2025-01-30,Hyderabad,CoffeePush,3657,198,310,48.68
2025-01-02,Hyderabad,CoffeePush,3696,460,364,26.14
2025-01-19,Bangalore,CoffeePush,3206,275,472,9.28
2025-01-02,Delhi,CoffeePush,1324,180,170,62.22
2025-01-20,Hyderabad,CoffeePush,5647,157,272,27.63
2025-01-20,Bangalore,CoffeePush,3141,399,59,29.04
2025-01-17,Bangalore,BrandAwareness,1207,16,22,65.38
2025-01-30,Delhi,HolidaySale,2821,26,442,40.36
2025-01-05,Bangalore,CoffeePush,1051,108,305,68.19
2025-01-03,Delhi,CoffeePush,4394,190,72,44.8
2025-01-13,Chennai,BrandAwareness,5246,719,201,68.05
2025-01-12,Mumbai,BrandAwareness,4122,32,75,71.28
2025-01-04,Bangalore,CoffeePush,4046,387,228,5.56
2025-01-26,Chennai,HolidaySale,3370,82,157,54.72
2025-01-23,Bangalore,CoffeePush,3396,270,30,69.51
2025-01-06,Mumbai,HolidaySale,5060,546,341,71.4
2025-01-13,Bangalore,HolidaySale,2395,179,368,14.47
2025-01-11,Hyderabad,CoffeePush,2025,38,135,65.11
2025-01-12,Delhi,BrandAwareness,5846,876,361,33.51
2025-01-12,Hyderabad,BrandAwareness,3353,364,284,74.52
2025-01-22,Hyderabad,HolidaySale,2147,264,298,61.54
2025-01-05,Delhi,BrandAwareness,3603,465,104,78.35
2025-01-13,Chennai,BrandAwareness,4555,483,124,58.26
2025-01-10,Bangalore,CoffeePush,2374,219,293,35.93
2025-01-08,Hyderabad,HolidaySale,2916,236,391,43.62
2025-01-02,Chennai,BrandAwareness,1046,61,362,71.65
2025-01-24,Bangalore,HolidaySale,5301,764,393,63.16
2025-01-19,Hyderabad,BrandAwareness,4347,78,207,11.51
2025-01-11,Bangalore,HolidaySale,3849,379,56,68.33
2025-01-09,Chennai,HolidaySale,2646,285,129,61.46
2025-01-26,Chennai,CoffeePush,1063,39,367,9.39
2025-01-25,Chennai,CoffeePush,5046,532,108,18.94
2025-01-24,Chennai,BrandAwareness,4136,109,331,11.21
2025-01-02,Mumbai,CoffeePush,2207,193,259,34.8
2025-01-11,Hyderabad,BrandAwareness,2534,208,181,30.86
2025-01-21,Delhi,BrandAwareness,2407,334,319,42.55
2025-01-09,Hyderabad,BrandAwareness,4133,589,290,59.22
2025-01-15,Mumbai,HolidaySale,4529,333,257,24.52
2025-01-12,Mumbai,HolidaySale,2751,14,185,47.84
2025-01-02,Bangalore,HolidaySale,835,13,217,58.13
2025-01-20,Mumbai,HolidaySale,4040,523,78,5.34
2025-01-16,Bangalore,HolidaySale,963,63,35,52.91
2025-01-22,Mumbai,BrandAwareness,5280,25,412,45.78
2025-01-07,Mumbai,BrandAwareness,3804,143,30,31.43
2025-01-24,Delhi,BrandAwareness,1894,79,136,48.56
2025-01-23,Bangalore,BrandAwareness,1202,129,294,15.02
2025-01-04,Chennai,HolidaySale,5671,338,496,41.13
2025-01-01,Chennai,HolidaySale,5739,332,258,70.52
2025-01-17,Bangalore,HolidaySale,5444,777,295,68.62
2025-01-17,Hyderabad,BrandAwareness,3577,362,248,10.11
2025-01-10,Delhi,HolidaySale,5148,209,87,56.69
2025-01-10,Hyderabad,HolidaySale,4656,194,418,35.5
2025-01-30,Mumbai,HolidaySale,2937,284,248,41.67
2025-01-21,Mumbai,CoffeePush,1567,138,277,7.36
2025-01-22,Bangalore,HolidaySale,5133,39,405,62.36
2025-01-11,Chennai,CoffeePush,4234,291,310,36.27
2025-01-27,Bangalore,CoffeePush,2658,376,408,53.78
2025-01-05,Delhi,CoffeePush,1174,101,458,18.68
2025-01-28,Hyderabad,CoffeePush,4994,202,241,71.81
2025-01-11,Mumbai,CoffeePush,687,41,263,57.01
2025-01-16,Chennai,BrandAwareness,1525,147,335,19.33
2025-01-21,Delhi,BrandAwareness,4180,429,328,11.04
2025-01-27,Mumbai,HolidaySale,3440,345,273,18.89
2025-01-13,Mumbai,HolidaySale,5584,378,121,6.72
2025-01-07,Hyderabad,BrandAwareness,4475,364,129,35.05
2025-01-13,Chennai,HolidaySale,3215,40,123,72.59
2025-01-29,Hyderabad,CoffeePush,1573,37,399,58.3
2025-01-25,Mumbai,BrandAwareness,4037,276,217,69.22
2025-01-05,Delhi,HolidaySale,5949,412,479,56.3
2025-01-01,Mumbai,HolidaySale,1254,175,115,25.07
2025-01-13,Delhi,HolidaySale,3537,344,264,8.38
2025-01-07,Hyderabad,HolidaySale,4927,723,196,13.08
2025-01-13,Bangalore,CoffeePush,3668,174,58,16.79
2025-01-01,Bangalore,CoffeePush,4672,430,447,25.82
2025-01-21,Mumbai,BrandAwareness,5832,596,434,57.11
2025-01-16,Hyderabad,BrandAwareness,3380,452,230,32.22
2025-01-06,Bangalore,HolidaySale,3425,330,103,33.51
2025-01-01,Mumbai,BrandAwareness,1830,256,422,21.01
2025-01-19,Chennai,CoffeePush,2360,31,121,6.95
2025-01-25,Mumbai,CoffeePush,4249,538,101,70.35
2025-01-05,Hyderabad,CoffeePush,3013,423,70,77.26
2025-01-27,Chennai,HolidaySale,5169,643,444,24.01
2025-01-18,Chennai,CoffeePush,5882,759,113,5.77
2025-01-06,Bangalore,BrandAwareness,3223,478,382,67.99
2025-01-12,Bangalore,BrandAwareness,4554,621,474,58.85
2025-01-23,Chennai,BrandAwareness,4332,641,455,74.89
2025-01-06,Chennai,CoffeePush,2428,138,364,62.53
2025-01-08,Chennai,CoffeePush,2715,244,188,33.21
2025-01-21,Chennai,BrandAwareness,5231,222,113,50.91
2025-01-14,Bangalore,BrandAwareness,4874,603,225,16.79
2025-01-14,Chennai,HolidaySale,887,90,31,33.53
2025-01-23,Hyderabad,BrandAwareness,4957,272,456,13.86
2025-01-19,Hyderabad,BrandAwareness,3796,160,416,22.53
2025-01-04,Delhi,HolidaySale,4244,433,481,47.58
2025-01-10,Delhi,CoffeePush,2344,163,238,59.83
2025-01-03,Hyderabad,CoffeePush,3829,435,138,72.73
2025-01-17,Chennai,HolidaySale,3842,338,66,66.22
2025-01-02,Hyderabad,BrandAwareness,522,21,351,17.14
2025-01-03,Chennai,CoffeePush,5658,223,411,24.96
2025-01-24,Mumbai,BrandAwareness,4106,308,180,32.45
2025-01-16,Mumbai,BrandAwareness,884,107,90,5.63
2025-01-15,Bangalore,BrandAwareness,4513,60,183,56.92
2025-01-07,Mumbai,BrandAwareness,5154,540,385,58.87
2025-01-06,Delhi,HolidaySale,5594,123,466,18.24
2025-01-10,Mumbai,CoffeePush,2955,400,56,32.77
2025-01-17,Delhi,BrandAwareness,1161,71,171,68.07
2025-01-22,Hyderabad,BrandAwareness,5787,168,328,58.74
